#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
007 - A View to a Kill;007 - A View to a Kill;Amstrad CPC;;;;;;;;;;;;;;
Star Wars III - Return of the Jedi (Europe);Star Wars III - Return of the Jedi (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star Wreck (Europe);Star Wreck (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star-Bores (Europe);Star-Bores (Europe);Amstrad CPC;;;;;;;;;;;;;;
Star-Pac (France) (Unl);Star-Pac (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Starboy (France);Starboy (France);Amstrad CPC;;;;;;;;;;;;;;
Starcross (Europe);Starcross (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stardust (Spain);Stardust (Spain);Amstrad CPC;;;Topo Soft;;;;;;;;;;;
Starfox (Europe);Starfox (Europe);Amstrad CPC;;;;;;;;;;;;;;
Starglider (Europe);Starglider (Europe);Amstrad CPC;;;;;;;;;;;;;;
Starion (Europe);Starion (Europe);Amstrad CPC;;;;;;;;;;;;;;
Starquake (Europe);Starquake (Europe);Amstrad CPC;;;;;;;;;;;;;;
Starship Quest (Europe) (Side A);Starship Quest (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Starship Quest (Europe) (Side B);Starship Quest (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Starstrike II (Europe);Starstrike II (Europe);Amstrad CPC;;;Firebird Software;;;;;;;;;;;
Startest (Germany);Startest (Germany);Amstrad CPC;;;;;;;;;;;;;;
Starting Blocks (France) (Side A);Starting Blocks (France) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Starting Blocks (France) (Side B);Starting Blocks (France) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Stationfall (Europe);Stationfall (Europe);Amstrad CPC;;;;;;;;;;;;;;
Steel Eagle (Europe);Steel Eagle (Europe);Amstrad CPC;;;;;;;;;;;;;;
Steg And Slug (Europe);Steg And Slug (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stellar Outpost (Europe);Stellar Outpost (Europe);Amstrad CPC;;;;;;;;;;;;;;
Steve Davis Pool (Europe);Steve Davis Pool (Europe);Amstrad CPC;;;;;;;;;;;;;;
Steve Davis Snooker (Europe);Steve Davis Snooker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Steve Mc Queen Westphaser (Europe) (Disk 1);Steve Mc Queen Westphaser (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Steve Mc Queen Westphaser (Europe) (Disk 2);Steve Mc Queen Westphaser (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Stifflip & Co. (Europe);Stifflip & Co. (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stir Crazy Featuring Bobo (Europe);Stir Crazy Featuring Bobo (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stock Exchange (Europe);Stock Exchange (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stockmarket (Europe);Stockmarket (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stomp (Europe);Stomp (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stop Ball (Europe);Stop Ball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Storm (Europe);Storm (Europe);Amstrad CPC;;;;;;;;;;;;;;
Storm II - The Fear (Europe);Storm II - The Fear (Europe);Amstrad CPC;;;;;;;;;;;;;;
Storm Warrior (Europe);Storm Warrior (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stormbringer (Europe);Stormbringer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stormlord (Europe);Stormlord (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stormlord II - Deliverance (Europe);Stormlord II - Deliverance (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stranded (Europe) (Unl);Stranded (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Strangeloop (Europe);Strangeloop (Europe);Amstrad CPC;;;Virgin Games;;;;;;;;;;;
Strangeloop Plus (Europe);Strangeloop Plus (Europe);Amstrad CPC;;;;;;;;;;;;;;
Streaker (Europe);Streaker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Cred Boxing (Europe);Street Cred Boxing (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Cred Football (Europe);Street Cred Football (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Fighter (Europe);Street Fighter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Fighter II (CPC+) (Europe) (Unl);Street Fighter II (CPC+) (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Street Gang (Europe);Street Gang (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Gang Football (Europe);Street Gang Football (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Hawk (Europe);Street Hawk (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Machine (Europe);Street Machine (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Soccer (Europe);Street Soccer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Sports Basketball (Europe);Street Sports Basketball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Street Warriors (Europe) (Side A) (Unl);Street Warriors (Europe) (Side A) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Street Warriors (Europe) (Side B) (Unl);Street Warriors (Europe) (Side B) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Strego (Germany) (Translated En);Strego (Germany) (Translated En);Amstrad CPC;;;;;;;;;;;;;;
Stress (France);Stress (France);Amstrad CPC;;;;;;;;;;;;;;
Stretcher (Europe) (Unl);Stretcher (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Stretcher 2 - Mr. Line's Revenge (Europe) (Unl);Stretcher 2 - Mr. Line's Revenge (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Strider (Europe);Strider (Europe);Amstrad CPC;;;;Action / Platform;;;;;;;;;;
Strider II (Europe);Strider II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Strike Force Cobra (Europe);Strike Force Cobra (Europe);Amstrad CPC;;;;;;;;;;;;;;
Strike Force Harrier (Europe);Strike Force Harrier (Europe);Amstrad CPC;;;;;;;;;;;;;;
Strike! (Europe);Strike! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Striker (Europe);Striker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Striker Manager (Europe);Striker Manager (Europe);Amstrad CPC;;;;;;;;;;;;;;
Strip Poker (Core) (France);Strip Poker (Core) (France);Amstrad CPC;;;;;;;;;;;;;;
Strip Poker (LogiPresse) (France);Strip Poker (LogiPresse) (France);Amstrad CPC;;;;;;;;;;;;;;
Strip Poker II+ (Europe);Strip Poker II+ (Europe);Amstrad CPC;;;;;;;;;;;;;;
Strip Takin (France) (Unl);Strip Takin (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Strip-Jak (Spain) (Side A);Strip-Jak (Spain) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Strip-Jak (Spain) (Side B);Strip-Jak (Spain) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Stroper (Spain);Stroper (Spain);Amstrad CPC;;;;;;;;;;;;;;
Stryfe - The Everlasting Battle (Europe);Stryfe - The Everlasting Battle (Europe);Amstrad CPC;;;;;2;;;;;;;;;
Stryker - In the Crypts of Trogan (CPC+) (Europe);Stryker - In the Crypts of Trogan (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stryker - In the Crypts of Trogan (Europe);Stryker - In the Crypts of Trogan (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stun Runner (Europe);Stun Runner (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stunt Bike Simulator (Europe);Stunt Bike Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stunt Car Racer (Europe);Stunt Car Racer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Stunt Man Seymour (Europe);Stunt Man Seymour (Europe);Amstrad CPC;;;Codemasters;;;;;;;;;;;
Sub (France);Sub (France);Amstrad CPC;;;;;;;;;;;;;;
Sub Hunter (Europe) (Unl);Sub Hunter (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Subbuteo - The Computer Game (Europe);Subbuteo - The Computer Game (Europe);Amstrad CPC;;;;;;;;;;;;;;
Subsunk (Europe);Subsunk (Europe);Amstrad CPC;;;Firebird;;;;;;;;;;;
Subsunk II - Seabase Delta (Europe);Subsunk II - Seabase Delta (Europe);Amstrad CPC;;;;;;;;;;;;;;
Subterranean Stryker (Europe);Subterranean Stryker (Europe);Amstrad CPC;;;;;;;;;;;;;;
Subway Vigilante (Europe);Subway Vigilante (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sudoku (Europe) (Unl);Sudoku (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Sudoku Master (Europe) (Unl);Sudoku Master (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Suicidal Tendencies (Europe) (Unl);Suicidal Tendencies (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Sultan's Maze (Europe);Sultan's Maze (Europe);Amstrad CPC;;;;;;;;;;;;;;
Summer Games (Europe) (Disk 1);Summer Games (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Summer Games (Europe) (Disk 2);Summer Games (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Summer Games 2 (Europe) (Disk 1);Summer Games 2 (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Summer Games 2 (Europe) (Disk 2);Summer Games 2 (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Sun Computer Crosswords (Europe);Sun Computer Crosswords (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sun Star (Europe);Sun Star (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Cars (Europe);Super Cars (Europe);Amstrad CPC;;1990;Gremlin Graphics Software Limited;Racing;2;;;;;;;;;
Super Cauldron (Europe);Super Cauldron (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Cycle (Europe);Super Cycle (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Edge Grinder (Europe) (Unl);Super Edge Grinder (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Super Flippard (France);Super Flippard (France);Amstrad CPC;;;;;;;;;;;;;;
Super Gran (Europe);Super Gran (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Hang-On (Europe);Super Hang-On (Europe);Amstrad CPC;;;Electric Dreams;Racing;;;;;;;;;;
Super Hero (Europe);Super Hero (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super League (Europe);Super League (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Monaco GP (Europe);Super Monaco GP (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Pac (France);Super Pac (France);Amstrad CPC;;;;;;;;;;;;;;
Super Pipeline II (Europe);Super Pipeline II (Europe);Amstrad CPC;;;Amsoft;;;;;;;;;;;
Super Robin Hood (Europe);Super Robin Hood (Europe);Amstrad CPC;;;Codemasters;;;;;;;;;;;
Super Robot (Spain);Super Robot (Spain);Amstrad CPC;;;;;;;;;;;;;;
Super Sam (Europe);Super Sam (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Sapiens (Spain);Super Sapiens (Spain);Amstrad CPC;;;;;;;;;;;;;;
Super Scramble Simulator (Europe);Super Scramble Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Seymour Saves the Planet (Europe);Super Seymour Saves the Planet (Europe);Amstrad CPC;;;Codemasters;;;;;;;;;;;
Super Ski (France);Super Ski (France);Amstrad CPC;;;;;;;;;;;;;;
Super Skweek (Europe);Super Skweek (Europe);Amstrad CPC;;1991;;Action / Puzzle;;;;;;;;;;
Super Sleuth - Grumpy Gumphrey (Europe);Super Sleuth - Grumpy Gumphrey (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Soccer (Europe);Super Soccer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Space Invaders (Europe);Super Space Invaders (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Sports - The Olympic Challenge (Europe);Super Sports - The Olympic Challenge (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Sprint (Europe);Super Sprint (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Stock Car (Europe);Super Stock Car (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Stuntman (Europe);Super Stuntman (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Tank Simulator (Europe);Super Tank Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Ted - The Search for Spot (Europe);Super Ted - The Search for Spot (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Tetris;Super Tetris;Amstrad CPC;;;;;;;;;;;;;;
Super Tetris (Europe);Super Tetris (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Trolley (Europe);Super Trolley (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Trux (Europe);Super Trux (Europe);Amstrad CPC;;;;;;;;;;;;;;
Super Wonderboy in Monster Land (Europe) (Disk 1);Super Wonderboy in Monster Land (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Super Wonderboy in Monster Land (Europe) (Disk 2);Super Wonderboy in Monster Land (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Superchess (Europe);Superchess (Europe);Amstrad CPC;;;;;;;;;;;;;;
Supercup (Europe);Supercup (Europe);Amstrad CPC;;;;;;;;;;;;;;
Superkid (Europe);Superkid (Europe);Amstrad CPC;;;;;;;;;;;;;;
Superkid in Space (Europe);Superkid in Space (Europe);Amstrad CPC;;;;;;;;;;;;;;
Superman - The Game (Europe);Superman - The Game (Europe);Amstrad CPC;;;;;;;;;;;;;;
Superman - The Man of Steel (Europe);Superman - The Man of Steel (Europe);Amstrad CPC;;;;;;;;;;;;;;
Superpix (Europe) (Side A) (Unl);Superpix (Europe) (Side A) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Superpix (Europe) (Side B) (Unl);Superpix (Europe) (Side B) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Superted (Europe);Superted (Europe);Amstrad CPC;;;;;;;;;;;;;;
Supertripper (Spain);Supertripper (Spain);Amstrad CPC;;;;;;;;;;;;;;
Surprise Surprise (Europe);Surprise Surprise (Europe);Amstrad CPC;;;;;;;;;;;;;;
Survivant, Le (France);Survivant, Le (France);Amstrad CPC;;;;;;;;;;;;;;
Survivor (Europe);Survivor (Europe);Amstrad CPC;;;Topo Soft;;;;;;;;;;;
Survivor, The (Europe);Survivor, The (Europe);Amstrad CPC;;;Topo Soft;;;;;;;;;;;
Survivors (Europe);Survivors (Europe);Amstrad CPC;;;;;;;;;;;;;;
Suspect (Europe);Suspect (Europe);Amstrad CPC;;;;;;;;;;;;;;
Suspended (Europe);Suspended (Europe);Amstrad CPC;;;;;;;;;;;;;;
Swap (Europe);Swap (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sweevo's World (Europe);Sweevo's World (Europe);Amstrad CPC;;;Gargoyle Games Ltd;;;;;;;;;;;
Switchblade (CPC+) (Europe);Switchblade (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Switchblade (Europe);Switchblade (Europe);Amstrad CPC;;;;;;;;;;;;;;
Swivel (Europe);Swivel (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sword Slayer (Europe);Sword Slayer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sword of Truth, The (Europe);Sword of Truth, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Sword of the Samurai (Europe);Sword of the Samurai (Europe);Amstrad CPC;;;;;;;;;;;;;;
Swords & Sorcery (Europe);Swords & Sorcery (Europe);Amstrad CPC;;;;;;;;;;;;;;
Synchronous (France) (Unl);Synchronous (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Syntax (Europe);Syntax (Europe);Amstrad CPC;;;;;;;;;;;;;;
T-Bird (Europe);T-Bird (Europe);Amstrad CPC;;;;;;;;;;;;;;
T.L.L. - Tornado Low Level (Europe);T.L.L. - Tornado Low Level (Europe);Amstrad CPC;;;;;;;;;;;;;;
TRD - Total Reality Delusion (Europe);TRD - Total Reality Delusion (Europe);Amstrad CPC;;;;;;;;;;;;;;
TT Racer (Europe);TT Racer (Europe);Amstrad CPC;;;;;;;;;;;;;;
TT Racing Simulator (Europe);TT Racing Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Table Football (Europe);Table Football (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tai-Pan (Europe);Tai-Pan (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tales of the Arabian Nights (Europe);Tales of the Arabian Nights (Europe);Amstrad CPC;;;;;;;;;;;;;;
Talisman Of Lost Souls (Europe);Talisman Of Lost Souls (Europe);Amstrad CPC;;;;;;;;;;;;;;
Talisman d'Osiris, Le (France);Talisman d'Osiris, Le (France);Amstrad CPC;;;;;;;;;;;;;;
Talisman of Power, The (Europe);Talisman of Power, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tanium (Europe);Tanium (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tank (Europe);Tank (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tank Attack (Europe);Tank Attack (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tank Busters (Europe);Tank Busters (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tank Command (Europe);Tank Command (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tank Invader (France);Tank Invader (France);Amstrad CPC;;;;;;;;;;;;;;
Tapper (Europe);Tapper (Europe);Amstrad CPC;;;;;;;;;;;;;;
Target Ball (Europe);Target Ball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Target Plus (Spain);Target Plus (Spain);Amstrad CPC;;;;;;;;;;;;;;
Target Renegade (Europe);Target Renegade (Europe);Amstrad CPC;;1988;;Action / Fighting;;;;;;;;;;
Targhan (France) (Disk 1);Targhan (France) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Targhan (France) (Disk 2);Targhan (France) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Tarzan (Europe);Tarzan (Europe);Amstrad CPC;;;Martech Games Ltd.;;;;;;;;;;;
Task Force (Europe);Task Force (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tau Ceti (Europe);Tau Ceti (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tau Ceti - Special Edition (Europe);Tau Ceti - Special Edition (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tax Returns (Europe);Tax Returns (Europe);Amstrad CPC;;;;;;;;;;;;;;
Taxman Cometh, The (Europe);Taxman Cometh, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Teacher Trouble (Europe);Teacher Trouble (Europe);Amstrad CPC;;;;;;;;;;;;;;
Team Division II - Championship (Europe) (Side A);Team Division II - Championship (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Team Division II - Championship (Europe) (Side B);Team Division II - Championship (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Technician Ted (Europe);Technician Ted (Europe);Amstrad CPC;;;;;;;;;;;;;;
Techno-Cop (Europe);Techno-Cop (Europe);Amstrad CPC;;;;;;;;;;;;;;
Teenage Mutant Hero Turtles (Europe);Teenage Mutant Hero Turtles (Europe);Amstrad CPC;;;;;;;;;;;;;;
Teenage Mutant Hero Turtles 2 - The Coin-Op (Europe) (Disk 1);Teenage Mutant Hero Turtles 2 - The Coin-Op (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Teenage Mutant Hero Turtles 2 - The Coin-Op (Europe) (Disk 2);Teenage Mutant Hero Turtles 2 - The Coin-Op (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Teenage Mutant Hero Turtles World Tour (Europe);Teenage Mutant Hero Turtles World Tour (Europe);Amstrad CPC;;;;;;;;;;;;;;
Teenage Queen (Europe) (Disk 1);Teenage Queen (Europe) (Disk 1);Amstrad CPC;;1989;;;;;;;;;;;;
Teenage Queen (Europe) (Disk 2);Teenage Queen (Europe) (Disk 2);Amstrad CPC;;1989;;;;;;;;;;;;
Telly Tennis (Europe);Telly Tennis (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tempest (Europe);Tempest (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ten-Pin Challenge (Europe);Ten-Pin Challenge (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tennis 3D (France);Tennis 3D (France);Amstrad CPC;;;;;;;;;;;;;;
Tennis Cup (France);Tennis Cup (France);Amstrad CPC;;;;;;;;;;;;;;
Tennis Cup II (CPC+) (Europe);Tennis Cup II (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tensions (Europe);Tensions (Europe);Amstrad CPC;;;;;;;;;;;;;;
Teodoro No Sabe Volar (Europe) (Unl);Teodoro No Sabe Volar (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Terminator 2 - Judgement Day (Europe);Terminator 2 - Judgement Day (Europe);Amstrad CPC;;;;;;;;;;;;;;
Terminus (Europe);Terminus (Europe);Amstrad CPC;;;;;;;;;;;;;;
Terra Cognita (Europe);Terra Cognita (Europe);Amstrad CPC;;;;;;;;;;;;;;
Terramex (Europe);Terramex (Europe);Amstrad CPC;;;;;;;;;;;;;;
Terreur Sur Le Nid (France);Terreur Sur Le Nid (France);Amstrad CPC;;;;;;;;;;;;;;
Terror en la Facultad (Spain);Terror en la Facultad (Spain);Amstrad CPC;;;;;;;;;;;;;;
Terror of the Deep (Europe);Terror of the Deep (Europe);Amstrad CPC;;;;;;;;;;;;;;
Terrormolinos (Europe);Terrormolinos (Europe);Amstrad CPC;;;;;;;;;;;;;;
Terrorpods (Europe);Terrorpods (Europe);Amstrad CPC;;;;;;;;;;;;;;
Test Drive II - The Duel (Europe) (Disk 1);Test Drive II - The Duel (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Test Drive II - The Duel (Europe) (Disk 2);Test Drive II - The Duel (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Test Match (Europe);Test Match (Europe);Amstrad CPC;;;;;;;;;;;;;;
Test, The (Europe);Test, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tetris (Europe);Tetris (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tetris 95 (Europe) (Unl);Tetris 95 (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Tetris II (Europe);Tetris II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thai Boxing (Europe);Thai Boxing (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thanatos (Europe);Thanatos (Europe);Amstrad CPC;;;Erbe;;;;;;;;;;;
Theatre Europe (Europe);Theatre Europe (Europe);Amstrad CPC;;;;;;;;;;;;;;
Theseus (Europe);Theseus (Europe);Amstrad CPC;;;;;;;;;;;;;;
They Stole a Million (Europe);They Stole a Million (Europe);Amstrad CPC;;1986;Ariolasoft;Strategy;;;;;;;;;;
Thief's Tale, A (Europe);Thief's Tale, A (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thing Bounces Back (Europe);Thing Bounces Back (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thing on a Spring (Europe);Thing on a Spring (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thing! (Europe);Thing! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thingy and the Doodahs (Europe);Thingy and the Doodahs (Europe);Amstrad CPC;;;;;;;;;;;;;;
Think! (Europe);Think! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thomas The Tank Engines Fun With Words (Europe);Thomas The Tank Engines Fun With Words (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thomas the Tank Engine and Friends (Europe);Thomas the Tank Engine and Friends (Europe);Amstrad CPC;;;;;;;;;;;;;;
Three Weeks in Paradise (Europe);Three Weeks in Paradise (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thron (Spain) (Unl);Thron (Spain) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Throne of Fire (Europe);Throne of Fire (Europe);Amstrad CPC;;;;;;;;;;;;;;
Through the Trap Door (Europe);Through the Trap Door (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thrust (Europe);Thrust (Europe);Amstrad CPC;;1986;Firebird;Action;1;;;;;;;;;
Thrust II (Europe);Thrust II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thunder Blade (Europe);Thunder Blade (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thunder Burner (Europe);Thunder Burner (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thunder Fighter (France);Thunder Fighter (France);Amstrad CPC;;;;;;;;;;;;;;
Thunder Jaws (Europe);Thunder Jaws (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thunder Zone (Europe);Thunder Zone (Europe);Amstrad CPC;;;;;;;;;;;;;;
Thunderbirds (Europe) (Disk 1);Thunderbirds (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Thunderbirds (Europe) (Disk 2);Thunderbirds (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Thundercats (Europe);Thundercats (Europe);Amstrad CPC;;;Elite Systems Ltd.;;;;;;;;;;;
Tiddly Drinks (Europe);Tiddly Drinks (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tie Break (France);Tie Break (France);Amstrad CPC;;;;;;;;;;;;;;
Tiger Road (Europe);Tiger Road (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time (Rainbow Arts) (Europe);Time (Rainbow Arts) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time (Wow Software) (Europe);Time (Wow Software) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time Machine (Europe);Time Machine (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time Out (Spain);Time Out (Spain);Amstrad CPC;;;;;;;;;;;;;;
Time Scanner (Europe);Time Scanner (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time Trax (Europe);Time Trax (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time and Magik Trilogy I - Lords of Time (Europe);Time and Magik Trilogy I - Lords of Time (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time and Magik Trilogy II - Red Moon (Europe);Time and Magik Trilogy II - Red Moon (Europe);Amstrad CPC;;;;;;;;;;;;;;
Time and Magik Trilogy III - The Price of Magik (Europe);Time and Magik Trilogy III - The Price of Magik (Europe);Amstrad CPC;;;;;;;;;;;;;;
Timebomb (Europe);Timebomb (Europe);Amstrad CPC;;;;;;;;;;;;;;
Timelord (Europe);Timelord (Europe);Amstrad CPC;;;;;;;;;;;;;;
Timeman One (Europe);Timeman One (Europe);Amstrad CPC;;;;;;;;;;;;;;
Timeman Two (Europe);Timeman Two (Europe);Amstrad CPC;;;;;;;;;;;;;;
Times of Lore (Europe) (Disk 1);Times of Lore (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Times of Lore (Europe) (Disk 2);Times of Lore (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Tintin on the Moon (CPC+) (Europe);Tintin on the Moon (CPC+) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tintin on the Moon (Europe);Tintin on the Moon (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tiny Skweeks, The (Europe);Tiny Skweeks, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Tir Na Nog (Europe);Tir Na Nog (Europe);Amstrad CPC;;;;;;;;;;;;;;
Titan (Europe);Titan (Europe);Amstrad CPC;;;;;;;;;;;;;;
Titanic (Europe);Titanic (Europe);Amstrad CPC;;;;;;;;;;;;;;
