#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Vs. (USA);Vs. (USA);Sony PlayStation;;;;;;;;;;;;;;
Tokyo Highway Battle (USA);Tokyo Highway Battle (USA);Sony PlayStation;;1996;Jaleco;Racing;;;;;;;;;;
Tom Clancy's Rainbow Six (USA);Tom Clancy's Rainbow Six (USA);Sony PlayStation;;1999;Red Storm;Shooter / Stealth / Strategy;;;;;;;;;;
Tom Clancy's Rainbow Six - Lone Wolf (USA);Tom Clancy's Rainbow Six - Lone Wolf (USA);Sony PlayStation;;2002;Ubi Soft;Shooter;;;;;;;;;;
Tom Clancy's Rainbow Six - Rogue Spear (USA);Tom Clancy's Rainbow Six - Rogue Spear (USA);Sony PlayStation;;1999;Red Storm Entertainment;Shooter;;;;;;;;;;
Tom and Jerry in House Trap (USA);Tom and Jerry in House Trap (USA);Sony PlayStation;;2000;NewKidCo, Inc.;Action;2;;;;;;;;;
Tomb Raider (USA) (v1.6);Tomb Raider (USA) (v1.6);Sony PlayStation;;1996;Eidos Interactive;Action / Adventure;1;;;;;;;;;
Tomb Raider - The Last Revelation (USA) (v1.1);Tomb Raider - The Last Revelation (USA) (v1.1);Sony PlayStation;;1999;Eidos;Action / Adventure;1;;;;;;;;;
Tomb Raider Chronicles (USA);Tomb Raider Chronicles (USA);Sony PlayStation;;2000;Eidos;Action / Adventure;1;;;;;;;;;
Tomb Raider II - Starring Lara Croft (USA) (v1.3);Tomb Raider II - Starring Lara Croft (USA) (v1.3);Sony PlayStation;;;;;;;;;;;;;;
Tomb Raider III - Adventures of Lara Croft (USA) (v1.2);Tomb Raider III - Adventures of Lara Croft (USA) (v1.2);Sony PlayStation;;1998;Eidos Interactive;Action / Adventure;1;;;;;;;;;
Tomba! (USA);Tomba! (USA);Sony PlayStation;;1997;Sony;Platform;1;;;;;;;;;
Tomba! 2 - The Evil Swine Return (USA);Tomba! 2 - The Evil Swine Return (USA);Sony PlayStation;;1999;Sony;Platform;1;;;;;;;;;
Tommi Maekinen Rally (Europe) (En,Fr,De,Es,Fi);Tommi Maekinen Rally (Europe) (En,Fr,De,Es,Fi);Sony PlayStation;;;;;;;;;;;;;;
Tonka Space Station (USA);Tonka Space Station (USA);Sony PlayStation;;2000;Hasbro;;;;;;;;;;;
Tony Hawk's Pro Skater (USA);Tony Hawk's Pro Skater (USA);Sony PlayStation;;2000;Activision;Sports;2;;;;;;;;;
Tony Hawk's Pro Skater 2 (USA);Tony Hawk's Pro Skater 2 (USA);Sony PlayStation;;2000;Activision;Sports;2;;;;;;;;;
Tony Hawk's Pro Skater 3 (USA);Tony Hawk's Pro Skater 3 (USA);Sony PlayStation;;2001;Activision;Sports;2;;;;;;;;;
Tony Hawk's Pro Skater 4 (USA);Tony Hawk's Pro Skater 4 (USA);Sony PlayStation;;2002;Activision;Sports;;;;;;;;;;
Top Gun - Fire at Will! (USA);Top Gun - Fire at Will! (USA);Sony PlayStation;;1996;MicroProse;Flight Simulator / Shooter;;;;;;;;;;
Toshinden 4 (Europe);Toshinden 4 (Europe);Sony PlayStation;;2000;Takara;Fighting;2;;;;;;;;;
Total Eclipse - Turbo (USA);Total Eclipse - Turbo (USA);Sony PlayStation;;1995;Crystal Dynamics;;;;;;;;;;;
Toys (Europe) (En,Fr,De);Toys (Europe) (En,Fr,De);Sony PlayStation;;2003;Phoenix Games;Puzzle;1;;;;;;;;;
Transformers - Beast Wars Transmetals (USA);Transformers - Beast Wars Transmetals (USA);Sony PlayStation;;;;;;;;;;;;;;
Transport Tycoon (Europe) (En,Fr,De,Es,It);Transport Tycoon (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;;;;;;;;;;;;
Trap Gunner (USA);Trap Gunner (USA);Sony PlayStation;;;;;;;;;;;;;;
Trash It (Europe) (En,Fr,De,Es,It);Trash It (Europe) (En,Fr,De,Es,It);Sony PlayStation;;1997;GT;Action / Platform / Puzzle;4+;;;;;;;;;
Treasures of the Deep (USA);Treasures of the Deep (USA);Sony PlayStation;;1997;Namco;Action;1;;;;;;;;;
Trick'n Snowboarder (USA);Trick'n Snowboarder (USA);Sony PlayStation;;1999;Capcom;Sports;2;;;;;;;;;
Trickshot (Europe);Trickshot (Europe);Sony PlayStation;;;;;;;;;;;;;;
Triple Play 2000 (USA);Triple Play 2000 (USA);Sony PlayStation;;1999;Electronic Arts;Sports;2;;;;;;;;;
Triple Play 2001 (USA);Triple Play 2001 (USA);Sony PlayStation;;2000;Electronic Arts;Sports;;;;;;;;;;
Triple Play 97 (USA);Triple Play 97 (USA);Sony PlayStation;;1996;EA Sports;Sports;;;;;;;;;;
Triple Play 98 (USA);Triple Play 98 (USA);Sony PlayStation;;1997;Electronic Arts;Sports;;;;;;;;;;
Triple Play 99 (USA) (En,Es);Triple Play 99 (USA) (En,Es);Sony PlayStation;;1998;EA Sports;Sports;2;;;;;;;;;
Triple Play Baseball (USA);Triple Play Baseball (USA);Sony PlayStation;;2001;Electronic Arts;Sports;;;;;;;;;;
Truck Racing (Europe);Truck Racing (Europe);Sony PlayStation;;;;;;;;;;;;;;
Truck Rally (Europe);Truck Rally (Europe);Sony PlayStation;;;;;;;;;;;;;;
True Pinball (USA);True Pinball (USA);Sony PlayStation;;1996;Ocean;Puzzle;;;;;;;;;;
Tunguska - Legend of Faith (Europe) (En,Fr,De,Es,It);Tunguska - Legend of Faith (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;Take-Two Interactive;;;;;;;;;;;
Tunnel B1 (USA);Tunnel B1 (USA);Sony PlayStation;;1996;Acclaim;Action;;;;;;;;;;
Turbo Prop Racing (USA);Turbo Prop Racing (USA);Sony PlayStation;;1998;Sony;Racing;;;;;;;;;;
Turnabout (USA);Turnabout (USA);Sony PlayStation;;2003;Natsume;Puzzle;;;;;;;;;;
Tweenies - Game Time (Europe);Tweenies - Game Time (Europe);Sony PlayStation;;;;;;;;;;;;;;
Twisted Metal (USA);Twisted Metal (USA);Sony PlayStation;;1995;Sony Computer Entertainment;Action / Shooter;4+;;;;;;;;;
Twisted Metal - Small Brawl (USA);Twisted Metal - Small Brawl (USA);Sony PlayStation;;2001;Sony Computer Entertainment;Fighting / Racing;4+;;;;;;;;;
Twisted Metal 2 (USA);Twisted Metal 2 (USA);Sony PlayStation;;1996;Sony Computer Entertainment America;Action / Shooter;4+;;;;;;;;;
Twisted Metal 4 (USA);Twisted Metal 4 (USA);Sony PlayStation;;1999;Sony Computer Entertainment;Action / Shooter;4+;;;;;;;;;
Twisted Metal III (USA) (v1.1);Twisted Metal III (USA) (v1.1);Sony PlayStation;;1998;989 Studios;Action / Shooter;4+;;;;;;;;;
Tyco R-C - Assault with a Battery (USA);Tyco R-C - Assault with a Battery (USA);Sony PlayStation;;2000;Mattel Interactive;Racing;2;;;;;;;;;
UEFA Challenge (Europe) (En,Fr,De,Nl);UEFA Challenge (Europe) (En,Fr,De,Nl);Sony PlayStation;;;;;;;;;;;;;;
UEFA Champions League - Season 1998-99 (Europe);UEFA Champions League - Season 1998-99 (Europe);Sony PlayStation;;;;;;;;;;;;;;
UEFA Champions League - Season 1999-2000 (Europe);UEFA Champions League - Season 1999-2000 (Europe);Sony PlayStation;;2000;Eidos Interactive;Sports;1;;;;;;;;;
UEFA Champions League - Season 2000-2001 (Europe);UEFA Champions League - Season 2000-2001 (Europe);Sony PlayStation;;;;;;;;;;;;;;
UEFA Euro 2000 (Europe);UEFA Euro 2000 (Europe);Sony PlayStation;;;Electronic Arts;Sports;;;;;;;;;;
USA Racer (Europe) (En,Fr,De,Nl);USA Racer (Europe) (En,Fr,De,Nl);Sony PlayStation;;;;;;;;;;;;;;
Ubik (Europe) (En,Fr,De);Ubik (Europe) (En,Fr,De);Sony PlayStation;;1998;Cryo Interactive;Adventure;1;;;;;;;;;
Ultimate 8 Ball (USA);Ultimate 8 Ball (USA);Sony PlayStation;;1999;THQ;Sports;;;;;;;;;;
Ultimate Brain Games (USA);Ultimate Brain Games (USA);Sony PlayStation;;2003;Telegames;;;;;;;;;;;
Ultimate Fighting Championship (USA);Ultimate Fighting Championship (USA);Sony PlayStation;;2000;Crave;Fighting;;;;;;;;;;
Um Jammer Lammy (USA);Um Jammer Lammy (USA);Sony PlayStation;;1999;Sony;Music;1;;;;;;;;;
Unholy War, The (USA);Unholy War, The (USA);Sony PlayStation;;1998;Eidos;;2;;;;;;;;;
Uprising X (USA);Uprising X (USA);Sony PlayStation;;1998;3DO;Action / Strategy;;;;;;;;;;
Urban Chaos (USA);Urban Chaos (USA);Sony PlayStation;;2000;Eidos;Action;1;;;;;;;;;
V-Ball - Beach Volley Heroes (Europe);V-Ball - Beach Volley Heroes (Europe);Sony PlayStation;;;;;;;;;;;;;;
V-Tennis (USA);V-Tennis (USA);Sony PlayStation;;1997;Acclaim;Sports;;;;;;;;;;
V.I.P. (USA);V.I.P. (USA);Sony PlayStation;;;;;;;;;;;;;;
V2000 (Europe) (En,Fr,De,Es,It);V2000 (Europe) (En,Fr,De,Es,It);Sony PlayStation;;1998;Grolier Interactive Inc.;;;;;;;;;;;
VMX Racing (USA);VMX Racing (USA);Sony PlayStation;;1997;Playmates Interactive;Racing;;;;;;;;;;
VR Baseball '97 (USA);VR Baseball '97 (USA);Sony PlayStation;;1997;Interplay;Sports;;;;;;;;;;
VR Baseball 99 (USA);VR Baseball 99 (USA);Sony PlayStation;;1998;Interplay;Sports;;;;;;;;;;
VR Golf '97 (USA) (En,Fr);VR Golf '97 (USA) (En,Fr);Sony PlayStation;;1996;Interplay;Sports;;;;;;;;;;
VR Soccer '96 (USA);VR Soccer '96 (USA);Sony PlayStation;;1996;Interplay;Sports;2;;;;;;;;;
VR Sports Powerboat Racing (USA);VR Sports Powerboat Racing (USA);Sony PlayStation;;;;;;;;;;;;;;
Vagrant Story (USA);Vagrant Story (USA);Sony PlayStation;;2000;Square EA;Role-Playing;1;;;;;;;;;
Valkyrie Profile (USA);Valkyrie Profile (USA);Sony PlayStation;;2000;Enix;Role-Playing;1;;;;;;;;;
Vampire Hunter D (USA);Vampire Hunter D (USA);Sony PlayStation;;2000;Jaleco;Action / Adventure;1;;;;;;;;;
Vanark (USA);Vanark (USA);Sony PlayStation;;2000;Jaleco;Action / Shooter;;;;;;;;;;
Vandal Hearts (USA);Vandal Hearts (USA);Sony PlayStation;;1997;Konami;Role-Playing / Strategy;1;;;;;;;;;
Vandal Hearts II (USA);Vandal Hearts II (USA);Sony PlayStation;;1999;Konami;Role-Playing / Strategy;1;;;;;;;;;
Vanguard Bandits (USA);Vanguard Bandits (USA);Sony PlayStation;;2000;Working Designs;Role-Playing / Strategy;1;;;;;;;;;
Vanishing Point (USA);Vanishing Point (USA);Sony PlayStation;;2001;Acclaim;Racing;;;;;;;;;;
Vegas Casino (Europe);Vegas Casino (Europe);Sony PlayStation;;;;;;;;;;;;;;
Vegas Games 2000 (USA);Vegas Games 2000 (USA);Sony PlayStation;;1999;3DO;Puzzle / Strategy;;;;;;;;;;
Versailles - A Game of Intrigue (Europe);Versailles - A Game of Intrigue (Europe);Sony PlayStation;;;;;;;;;;;;;;
Vib-Ribbon (Europe) (En,Fr,De,Es,It);Vib-Ribbon (Europe) (En,Fr,De,Es,It);Sony PlayStation;;2000;Sony;Action / Music;;;;;;;;;;
Victory Boxing Champion Edition (Europe);Victory Boxing Champion Edition (Europe);Sony PlayStation;;;;;;;;;;;;;;
Viewpoint (USA);Viewpoint (USA);Sony PlayStation;;1995;Electronic Arts;Shooter;2;;;;;;;;;
Vigilante 8 (USA) (v1.1);Vigilante 8 (USA) (v1.1);Sony PlayStation;;1998;Activision;Action / Shooter;2;;;;;;;;;
Vigilante 8 - 2nd Offense (USA);Vigilante 8 - 2nd Offense (USA);Sony PlayStation;;1999;Activision;Action / Shooter;2;;;;;;;;;
Viper (Europe) (En,Fr,De,Es,It);Viper (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;;;;;;;;;;;;
Virtual Golf (Europe) (En,Fr,De);Virtual Golf (Europe) (En,Fr,De);Sony PlayStation;;;;;;;;;;;;;;
Virtual Kasparov (USA) (En,Fr,Es);Virtual Kasparov (USA) (En,Fr,Es);Sony PlayStation;;2001;Titus;Puzzle / Strategy;;;;;;;;;;
Virtual Pool (USA);Virtual Pool (USA);Sony PlayStation;;1997;Interplay;Sports;2;;;;;;;;;
Virtual Pool 3 (USA);Virtual Pool 3 (USA);Sony PlayStation;;2003;XS Games;Sports;;;;;;;;;;
Virus - It Is Aware (Europe) (En,Fr,De,Es,It);Virus - It Is Aware (Europe) (En,Fr,De,Es,It);Sony PlayStation;;1999;Cryo;Action / Horror;1;;;;;;;;;
Viva Soccer (USA) (En,Fr,De,Es,It,Pt);Viva Soccer (USA) (En,Fr,De,Es,It,Pt);Sony PlayStation;;1999;Virgin Interactive;Sports;;;;;;;;;;
WCW Backstage Assault (USA);WCW Backstage Assault (USA);Sony PlayStation;;2000;Electronic Arts;Sports;2;;;;;;;;;
WCW Mayhem (USA);WCW Mayhem (USA);Sony PlayStation;;1999;Electronic Arts;Sports;2;;;;;;;;;
WCW Nitro (USA);WCW Nitro (USA);Sony PlayStation;;1997;THQ;Sports;2;;;;;;;;;
WCW vs. The World (USA);WCW vs. The World (USA);Sony PlayStation;;1997;THQ;Fighting;2;;;;;;;;;
WCW-nWo Thunder (USA);WCW-nWo Thunder (USA);Sony PlayStation;;1999;THQ;Fighting / Sports;2;;;;;;;;;
WRC - FIA World Rally Championship Arcade (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);WRC - FIA World Rally Championship Arcade (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);Sony PlayStation;;;;;;;;;;;;;;
WWF Attitude (USA);WWF Attitude (USA);Sony PlayStation;;1999;Acclaim;Sports;4+;;;;;;;;;
WWF In Your House (USA);WWF In Your House (USA);Sony PlayStation;;1996;Acclaim;Sports;4+;;;;;;;;;
WWF SmackDown! (USA);WWF SmackDown! (USA);Sony PlayStation;;2000;THQ;Fighting / Sports;4+;;;;;;;;;
WWF SmackDown! 2 - Know Your Role (USA);WWF SmackDown! 2 - Know Your Role (USA);Sony PlayStation;;2000;THQ;Sports;2;;;;;;;;;
WWF War Zone (USA) (v1.1);WWF War Zone (USA) (v1.1);Sony PlayStation;;1998;Acclaim;Fighting / Sports;4+;;;;;;;;;
WWF WrestleMania - The Arcade Game (USA);WWF WrestleMania - The Arcade Game (USA);Sony PlayStation;;1995;Acclaim;Action;2;;;;;;;;;
Wacky Races (Europe) (En,Fr,De,Es,It,Nl);Wacky Races (Europe) (En,Fr,De,Es,It,Nl);Sony PlayStation;;2001;Infogrames, Hudson Soft;Racing;1;;;;;;;;;
Walt Disney World Quest - Magical Racing Tour (USA);Walt Disney World Quest - Magical Racing Tour (USA);Sony PlayStation;;2000;Eidos;Racing;2;;;;;;;;;
Walt Disney's The Jungle Book - Rhythm n' Groove (USA);Walt Disney's The Jungle Book - Rhythm n' Groove (USA);Sony PlayStation;;;;;;;;;;;;;;
Wanted (Europe);Wanted (Europe);Sony PlayStation;;;;;;;;;;;;;;
War Gods (USA);War Gods (USA);Sony PlayStation;;1998;Midway;Fighting;;;;;;;;;;
WarCraft II - The Dark Saga (USA) (En,Fr,De,Es,It);WarCraft II - The Dark Saga (USA) (En,Fr,De,Es,It);Sony PlayStation;;1997;Electronic Arts;Strategy;;;;;;;;;;
WarGames - Defcon 1 (USA);WarGames - Defcon 1 (USA);Sony PlayStation;;1998;MGM Interactive;Shooter / Strategy;2;;;;;;;;;
WarJetz (USA);WarJetz (USA);Sony PlayStation;;2001;3DO;;;;;;;;;;;
Warhammer - Dark Omen (USA);Warhammer - Dark Omen (USA);Sony PlayStation;;1998;Electronic Arts;Role-Playing;;;;;;;;;;
Warhammer - Shadow of the Horned Rat (USA);Warhammer - Shadow of the Horned Rat (USA);Sony PlayStation;;1996;SSi;Strategy;;;;;;;;;;
Warhawk - The Red Mercury Missions (USA);Warhawk - The Red Mercury Missions (USA);Sony PlayStation;;;;;;;;;;;;;;
Warm Up! (Europe) (En,Fr,De,Es,It,Pt);Warm Up! (Europe) (En,Fr,De,Es,It,Pt);Sony PlayStation;;2001;Microids;Racing;1;;;;;;;;;
Warpath - Jurassic Park (USA);Warpath - Jurassic Park (USA);Sony PlayStation;;1999;Electronic Arts;Action;2;;;;;;;;;
Warriors of Might and Magic (USA);Warriors of Might and Magic (USA);Sony PlayStation;;2001;3DO;Action;;;;;;;;;;
Warzone 2100 (USA);Warzone 2100 (USA);Sony PlayStation;;1999;Eidos;;;;;;;;;;;
Wayne Gretzky's 3D Hockey '98 (USA);Wayne Gretzky's 3D Hockey '98 (USA);Sony PlayStation;;1997;Midway;Sports;;;;;;;;;;
Weakest Link, The (USA);Weakest Link, The (USA);Sony PlayStation;;2001;Activision;Puzzle;;;;;;;;;;
Westlife - Fan-O-Mania (Europe);Westlife - Fan-O-Mania (Europe);Sony PlayStation;;;;;;;;;;;;;;
Wheel of Fortune - 2nd Edition (USA);Wheel of Fortune - 2nd Edition (USA);Sony PlayStation;;2000;Hasbro;Puzzle;4+;;;;;;;;;
Who Wants to Be a Millionaire (Europe);Who Wants to Be a Millionaire (Europe);Sony PlayStation;;;;;;;;;;;;;;
Who Wants to Be a Millionaire - 2nd Edition (Europe);Who Wants to Be a Millionaire - 2nd Edition (Europe);Sony PlayStation;;2000;Buena Vista;Puzzle;;;;;;;;;;
Who Wants to Be a Millionaire - 2nd Edition (USA);Who Wants to Be a Millionaire - 2nd Edition (USA);Sony PlayStation;;2000;Buena Vista;Puzzle;;;;;;;;;;
Who Wants to Be a Millionaire - 3rd Edition (USA);Who Wants to Be a Millionaire - 3rd Edition (USA);Sony PlayStation;;2001;SCEA;Sports;4+;;;;;;;;;
Who Wants to Be a Millionaire - Junior (Europe);Who Wants to Be a Millionaire - Junior (Europe);Sony PlayStation;;;;;;;;;;;;;;
Wild 9 (USA);Wild 9 (USA);Sony PlayStation;;1998;Interplay;Action / Shooter;1;;;;;;;;;
Wild Arms (USA);Wild Arms (USA);Sony PlayStation;;1997;Sony;Role-Playing;1;;;;;;;;;
Wild Arms 2 (USA);Wild Arms 2 (USA);Sony PlayStation;;2000;Sony;Role-Playing;1;;;;;;;;;
Wild Rapids (Europe);Wild Rapids (Europe);Sony PlayStation;;;;;;;;;;;;;;
Wild Thornberrys, The - Animal Adventures (USA);Wild Thornberrys, The - Animal Adventures (USA);Sony PlayStation;;2000;Mattel;;;;;;;;;;;
Williams Arcade's Greatest Hits (USA);Williams Arcade's Greatest Hits (USA);Sony PlayStation;;1996;Williams;Action;;;;;;;;;;
Windsurfers Paradise (Europe) (En,Fr,De);Windsurfers Paradise (Europe) (En,Fr,De);Sony PlayStation;;;;;;;;;;;;;;
Wing Commander III - Heart of the Tiger (USA);Wing Commander III - Heart of the Tiger (USA);Sony PlayStation;;1996;Origin Systems;Action / Flight Simulator / Shooter;1;;;;;;;;;
Wing Commander IV - The Price of Freedom (USA);Wing Commander IV - The Price of Freedom (USA);Sony PlayStation;;1997;Origin Systems;Action / Flight Simulator / Shooter;1;;;;;;;;;
Wing Over (Europe);Wing Over (Europe);Sony PlayStation;;;;;;;;;;;;;;
Wing Over 2 (Europe);Wing Over 2 (Europe);Sony PlayStation;;;;;;;;;;;;;;
Winky the Little Bear (Europe) (En,Fr,De);Winky the Little Bear (Europe) (En,Fr,De);Sony PlayStation;;;;;;;;;;;;;;
WipEout (USA);WipEout (USA);Sony PlayStation;;1995;Psygnosis;Racing;2;;;;;;;;;
WipEout 3 (USA);WipEout 3 (USA);Sony PlayStation;;1999;Psygnosis;Racing;2;;;;;;;;;
WipEout 3 - Special Edition (Europe) (En,Fr,De,Es,It);WipEout 3 - Special Edition (Europe) (En,Fr,De,Es,It);Sony PlayStation;;2000;Sony;Racing;2;;;;;;;;;
Wipeout XL (USA);Wipeout XL (USA);Sony PlayStation;;1996;Psygnosis;Racing;2;;;;;;;;;
Woody Woodpecker Racing (USA);Woody Woodpecker Racing (USA);Sony PlayStation;;2000;Konami;Racing;;;;;;;;;;
World Championship Snooker (Europe) (En,Fr,De);World Championship Snooker (Europe) (En,Fr,De);Sony PlayStation;;;Codemasters;Sports;1;;;;;;;;;
World Cup 98 (USA);World Cup 98 (USA);Sony PlayStation;;1998;Electronic Arts;Sports;;;;;;;;;;
World Cup Golf - Professional Edition (USA);World Cup Golf - Professional Edition (USA);Sony PlayStation;;1996;Eidos;Sports;;;;;;;;;;
World Destruction League - Thunder Tanks (USA);World Destruction League - Thunder Tanks (USA);Sony PlayStation;;2000;3DO;;;;;;;;;;;
World League Basketball (Europe);World League Basketball (Europe);Sony PlayStation;;;;;;;;;;;;;;
World League Soccer '98 (Europe) (En,Es,It);World League Soccer '98 (Europe) (En,Es,It);Sony PlayStation;;;;;;;;;;;;;;
World Tennis Stars (Europe);World Tennis Stars (Europe);Sony PlayStation;;;;;;;;;;;;;;
World of Dragon Warrior - Torneko - The Last Hope (USA);World of Dragon Warrior - Torneko - The Last Hope (USA);Sony PlayStation;;;;;;;;;;;;;;
World's Scariest Police Chases (USA);World's Scariest Police Chases (USA);Sony PlayStation;;2001;Activision;Action / Racing;2;;;;;;;;;
Worms (USA);Worms (USA);Sony PlayStation;;1996;Ocean;Strategy;;;;;;;;;;
Worms Armageddon (USA);Worms Armageddon (USA);Sony PlayStation;;1999;Microprose;Strategy;;;;;;;;;;
Worms Pinball (Europe) (En,Fr,De,Es,It);Worms Pinball (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;;Puzzle;4+;;;;;;;;;
Worms World Party (USA) (En,Fr,De,Es,It,Nl,Sv,Da);Worms World Party (USA) (En,Fr,De,Es,It,Nl,Sv,Da);Sony PlayStation;;2001;Titus Software, THQ Wireless;Strategy;2;;;;;;;;;
Wreckin Crew - Drive Dangerously (USA) (En,Es);Wreckin Crew - Drive Dangerously (USA) (En,Es);Sony PlayStation;;;;;;;;;;;;;;
Wu-Tang - Shaolin Style (USA);Wu-Tang - Shaolin Style (USA);Sony PlayStation;;1999;Activision;Fighting;4+;;;;;;;;;
X Games Pro Boarder (USA);X Games Pro Boarder (USA);Sony PlayStation;;;EA, electronic arts;Racing / Sports;;;;;;;;;;
X'treme Roller (Europe) (En,Fr,De,Es,It,Pt);X'treme Roller (Europe) (En,Fr,De,Es,It,Pt);Sony PlayStation;;;;;;;;;;;;;;
X-Bladez - Inline Skater (USA);X-Bladez - Inline Skater (USA);Sony PlayStation;;2002;Ubi Soft;Sports;;;;;;;;;;
X-COM - Terror from the Deep (Europe) (En,Fr,De,Es,It);X-COM - Terror from the Deep (Europe) (En,Fr,De,Es,It);Sony PlayStation;;1996;Microprose;Strategy;1;;;;;;;;;
X-COM - UFO Defense (USA);X-COM - UFO Defense (USA);Sony PlayStation;;1995;MicroProse;Strategy;1;;;;;;;;;
X-Files, The (USA);X-Files, The (USA);Sony PlayStation;;1999;Fox Interactive;;;;;;;;;;;
X-Men - Children of the Atom (USA);X-Men - Children of the Atom (USA);Sony PlayStation;;1998;Capcom;Fighting;2;;;;;;;;;
X-Men - Mutant Academy (USA);X-Men - Mutant Academy (USA);Sony PlayStation;;2000;Activision;Fighting;2;;;;;;;;;
X-Men - Mutant Academy 2 (USA);X-Men - Mutant Academy 2 (USA);Sony PlayStation;;1998;Activision;Fighting;2;;;;;;;;;
X-Men vs. Street Fighter (USA);X-Men vs. Street Fighter (USA);Sony PlayStation;;1998;Capcom;Fighting;2;;;;;;;;;
X2 - No Relief (Europe);X2 - No Relief (Europe);Sony PlayStation;;1997;Team17;Shooter;1;;;;;;;;;
XS Airboat Racing (USA);XS Airboat Racing (USA);Sony PlayStation;;2004;XS Games;Racing;;;;;;;;;;
XS Junior League Dodgeball (USA);XS Junior League Dodgeball (USA);Sony PlayStation;;2003;XS Games;Sports;;;;;;;;;;
XS Junior League Football (USA);XS Junior League Football (USA);Sony PlayStation;;2004;XS Games;;;;;;;;;;;
XS Junior League Soccer (USA);XS Junior League Soccer (USA);Sony PlayStation;;2004;XS Games;Sports;;;;;;;;;;
XS Moto (USA);XS Moto (USA);Sony PlayStation;;2003;X S Games;Racing;;;;;;;;;;
Xena - Warrior Princess (USA);Xena - Warrior Princess (USA);Sony PlayStation;;1999;Electronic Arts;;;;;;;;;;;
Xenocracy - The Ultimate Solar War (Europe);Xenocracy - The Ultimate Solar War (Europe);Sony PlayStation;;;;;;;;;;;;;;
Xenogears (USA);Xenogears (USA);Sony PlayStation;;1998;Squaresoft;Role-Playing;1;;;;;;;;;
Xevious 3D-G+ (USA);Xevious 3D-G+ (USA);Sony PlayStation;;1997;Namco;Shooter;2;;;;;;;;;
Yeh Yeh Tennis (Europe) (En,Fr,De);Yeh Yeh Tennis (Europe) (En,Fr,De);Sony PlayStation;;2000;Sunsoft;Sports;4+;;;;;;;;;
Yetisports Deluxe (Europe) (En,Fr,De,Es,It);Yetisports Deluxe (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;JoWooD Productions Software AG;Action / Sports;1;;;;;;;;;
Yetisports World Tour (Europe) (En,Fr,De,Es,It);Yetisports World Tour (Europe) (En,Fr,De,Es,It);Sony PlayStation;;;;;;;;;;;;;;
YoYo's Puzzle Park (Europe);YoYo's Puzzle Park (Europe);Sony PlayStation;;;;;;;;;;;;;;
You Don't Know Jack (USA);You Don't Know Jack (USA);Sony PlayStation;;1999;Sierra;Puzzle;3;;;;;;;;;
You Don't Know Jack - Mock 2 (USA);You Don't Know Jack - Mock 2 (USA);Sony PlayStation;;2000;Sierra;Puzzle;4+;;;;;;;;;
Yu-Gi-Oh! Forbidden Memories (USA);Yu-Gi-Oh! Forbidden Memories (USA);Sony PlayStation;;2002;Konami;Strategy;1;;;;;;;;;
Yusha - Heaven's Gate (Europe);Yusha - Heaven's Gate (Europe);Sony PlayStation;;1996;Atlus;Action;;;;;;;;;;
Z (Europe);Z (Europe);Sony PlayStation;;;;;;;;;;;;;;
Zanac X Zanac (Japan);Zanac X Zanac (Japan);Sony PlayStation;;2001;Compile;Shooter;;;;;;;;;;
Zero Divide (USA);Zero Divide (USA);Sony PlayStation;;1995;Time Warner;Fighting;2;;;;;;;;;
Zero Divide 2 - The Secret Wish (Europe);Zero Divide 2 - The Secret Wish (Europe);Sony PlayStation;;;;;;;;;;;;;;
Zoboomafoo - Leapin' Lemurs! (USA);Zoboomafoo - Leapin' Lemurs! (USA);Sony PlayStation;;2001;Encore;;;;;;;;;;;
Zoop - America's Largest Killer of Time! (USA);Zoop - America's Largest Killer of Time! (USA);Sony PlayStation;;;;;;;;;;;;;;
